Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2015-05-28,4535.66,4548.24,4523.55,5.22926867018e+12,96499276.0
2015-05-29,4508.25,4539.57,4499.65,5.19767328408e+12,0.0
2015-06-01,4521.85,4535.43,4488.17,5.21334589528e+12,791788849.0
2015-06-02,4508.89,4531.08,4486.19,5.19840298414e+12,0.0
2015-06-03,4519.86,4539.36,4512.44,5.21105891172e+12,55652576.0
2015-06-04,4487.03,4526.21,4475.05,5.17320566999e+12,0.0
2015-06-05,4477.19,4493.43,4452.32,5.16185445386e+12,48994304.0
2015-06-08,4431.51,4477.83,4423.8,5.10919994184e+12,150151847.0
2015-06-09,4427.61,4441.62,4392.45,5.10469599474e+12,0.0
2015-06-10,4485.46,4497.51,4435.29,5.17139819422e+12,743652645.0
2015-06-11,4488.47,4511.32,4483.84,5.17486532703e+12,142061820.0
2015-06-12,4453.79,4476.21,4449.21,5.13488613048e+12,738268374.0
2015-06-15,4432.92,4437.97,4396.13,5.11081544784e+12,0.0
2015-06-16,4455.9,4463.2,4426.19,5.13731095149e+12,0.0
2015-06-17,4468.98,4482.27,4441.34,5.15239722806e+12,102547769.0
2015-06-18,4531.85,4540.69,4483.61,5.22487638818e+12,0.0
2015-06-19,4513.42,4539.49,4511.21,5.20363541887e+12,0.0
2015-06-22,4544.04,4557.98,4534.76,5.21810768399e+12,0.0
2015-06-23,4548.74,4551.77,4529.99,5.22350521896e+12,0.0
2015-06-24,4524.6,4561.64,4523.9,5.19578059525e+12,76878426.0
2015-06-25,4514.01,4546.15,4508.66,5.18362024591e+12,0.0
2015-06-26,4484.28,4523.97,4469.23,5.14948427936e+12,288259475.0
2015-06-29,4379.86,4460.08,4377.23,5.02957872143e+12,626024697.0
2015-06-30,4396.76,4420.5,4381.94,5.04898131339e+12,162032397.0
2015-07-01,4429.23,4445.9,4409.42,5.08626155620e+12,1068036633.0
2015-07-02,4433.39,4445.83,4417.48,5.09104776418e+12,0.0
2015-07-06,4418.66,4444.41,4394.44,5.06439663124e+12,0.0
2015-07-07,4429.06,4434.91,4344.15,5.07631452745e+12,0.0
2015-07-08,4351.58,4403.13,4346.42,4.98750894012e+12,125033639.0
2015-07-09,4352.03,4414.43,4351.51,4.9880298525e+12,0.0
2015-07-10,4420.15,4434.11,4394.01,5.06610425325e+12,0.0
2015-07-13,4494.47,4498.74,4456.54,5.15128203707e+12,0.0
2015-07-14,4523.47,4537.21,4500.66,5.18451593612e+12,0.0
2015-07-15,4528.36,4547.18,4517.4,5.24877416895e+12,0.0
2015-07-16,4594.9,4595.02,4558.32,5.32589747998e+12,0.0
2015-07-17,4661.6,4661.6,4624.68,5.40321013284e+12,0.0
2015-07-20,4679.68,4694.13,4657.98,5.37734671689e+12,0.0
2015-07-21,4674.41,4686.36,4661.76,5.37129131617e+12,0.0
2015-07-22,4623.24,4643.83,4604.53,5.31249971791e+12,0.0
2015-07-23,4602.83,4641.58,4592.49,5.28904487783e+12,666888242.0
2015-07-24,4557.37,4632.06,4552.4,5.22415252341e+12,82307412.0
2015-07-27,4519.09,4551.99,4511.92,5.15656312678e+12,0.0
2015-07-28,4560.23,4568.79,4506.19,5.20350635305e+12,0.0
2015-07-29,4581.6,4586.78,4552.76,5.25085035861e+12,353723548.0
2015-07-30,4598.59,4606.65,4540.98,5.27032037016e+12,214931658.0
2015-07-31,4588.91,4616.48,4584.22,5.25921984123e+12,0.0
2015-08-03,4580.46,4607.52,4549.6,5.25111645635e+12,0.0
2015-08-04,4567.47,4584.45,4551.9,5.2362154158e+12,369955880.0
2015-08-05,4602.24,4634.7,4590.19,5.28209338758e+12,1138560000.0
2015-08-06,4528.51,4612.62,4508.3,5.19746987368e+12,3119211499.0
2015-08-07,4520.08,4532.46,4485.5,5.18779790516e+12,222154416.0
2015-08-10,4573.11,4583.63,4554.63,5.24866555258e+12,0.0
2015-08-11,4513.99,4567.69,4491.06,5.18081119387e+12,0.0
2015-08-12,4528.19,4539.18,4436.54,5.19710555493e+12,332981139.0
2015-08-13,4519.32,4556.14,4514.45,5.18692214832e+12,711099995.0
2015-08-14,4530.74,4536.2,4503.83,5.20003229849e+12,0.0
2015-08-17,4566.37,4568.59,4507.98,5.24092583034e+12,392672343.0
2015-08-18,4542.07,4562.15,4536.05,5.21303693122e+12,2752120676.0
2015-08-19,4510.9,4550.67,4486.11,5.17726116167e+12,0.0
2015-08-20,4385.13,4484.36,4385.13,5.03290851774e+12,0.0
2015-08-21,4197.27,4361.32,4197.27,4.81730247077e+12,0.0
2015-08-24,4038.6,4199.79,3787.23,4.63519549432e+12,230678180.0
2015-08-25,4016.32,4207.38,4015.91,4.60962593156e+12,109919379.0
2015-08-26,4219.6,4227.86,4052.54,4.8429299086e+12,202832261.0
2015-08-27,4324.82,4328.99,4231.14,4.9636956338e+12,0.0
2015-08-28,4329.12,4340.7,4295.56,4.96863049337e+12,0.0
2015-08-31,4274.58,4324.74,4262.09,4.90603716964e+12,782477302.0
2015-09-01,4142.63,4229.31,4121.83,4.7545949194e+12,0.0
2015-09-02,4256.23,4256.23,4166.08,4.88497197739e+12,104038556.0
2015-09-03,4234.65,4300.3,4222.38,4.86020803546e+12,0.0
2015-09-04,4184.72,4210.81,4160.43,4.80289960955e+12,356116689.0
2015-09-08,4303.53,4306.5,4247.14,4.93925459917e+12,0.0
2015-09-09,4253.45,4352.96,4242.47,4.88177861402e+12,230066775.0
2015-09-10,4296.3,4326.77,4243.69,4.93095926056e+12,0.0
2015-09-11,4323.23,4323.23,4268.1,4.96186928214e+12,236271080.0
2015-09-14,4308.76,4334.94,4293.77,4.94526203669e+12,631930571.0
2015-09-15,4360.28,4373.19,4303.89,5.00439174115e+12,0.0
2015-09-16,4383.67,4388.32,4346.47,5.03123726572e+12,107766634.0
2015-09-17,4384.96,4450.66,4368.8,5.03271973777e+12,0.0
2015-09-18,4323.86,4374.92,4317.09,4.96258984123e+12,0.0
2015-09-21,4336.13,4372.42,4299.94,4.95097740913e+12,0.0
2015-09-22,4274.1,4286.6,4233.9,4.88015001074e+12,0.0
2015-09-23,4273.53,4294.73,4255.06,4.87950269913e+12,77227895.0
2015-09-24,4261.1,4275.64,4198.11,4.86531414495e+12,0.0
2015-09-25,4224.74,4308.66,4198.96,4.82379357124e+12,44291721.0
2015-09-28,4103.47,4207.03,4092.29,4.68532717581e+12,273922218.0
2015-09-29,4083.37,4155.31,4053.12,4.66237919279e+12,0.0
2015-09-30,4181.06,4181.06,4125.2,4.77391920315e+12,161723029.0
2015-10-01,4192.96,4194.18,4128.34,4.78751079175e+12,1068036633.0
2015-10-02,4267.45,4267.45,4124.55,4.87255934848e+12,0.0
2015-10-05,4331.43,4339.23,4290.25,4.94561311853e+12,620745973.0
2015-10-06,4306.7,4332.03,4273.7,4.91737408719e+12,0.0
2015-10-07,4333.46,4342.59,4279.21,4.95316363289e+12,136715518.0
2015-10-08,4350.15,4358.09,4275.59,4.97223517064e+12,0.0
2015-10-09,4370.01,4378.26,4341.51,4.99493494076e+12,0.0
2015-10-12,4382.56,4389.77,4363.96,5.00928407221e+12,0.0
2015-10-13,4352.94,4399.93,4349.18,4.97542323226e+12,0.0
2015-10-14,4346.92,4373.71,4328.96,4.96854680194e+12,0.0
2015-10-15,4418.22,4418.25,4357.22,5.05004117866e+12,0.0
2015-10-16,4438.62,4438.75,4405.88,5.07335942564e+12,0.0
2015-10-19,4462.07,4464.78,4420.8,5.10015626666e+12,0.0
2015-10-20,4438.18,4463.11,4424.34,5.07285506323e+12,0.0
2015-10-21,4413.52,4464.73,4409.9,5.04467310262e+12,0.0
2015-10-22,4503.22,4504.7,4438.6,5.14719076264e+12,0.0
2015-10-23,4624.09,4645.96,4598.74,5.28534978832e+12,81246231.0
2015-10-26,4630.85,4638.75,4606.66,5.29307223184e+12,0.0
2015-10-27,4639.23,4645.94,4617.44,5.3026593561e+12,0.0
2015-10-28,4678.58,4678.58,4609.93,5.34762681074e+12,390026602.0
2015-10-29,4670.76,4678.2,4653.0,5.33869967267e+12,151706659.0
2015-10-30,4648.83,4681.23,4648.83,5.31362879291e+12,0.0
2015-11-02,4703.91,4707.77,4652.45,5.3765903652e+12,0.0
2015-11-03,4719.05,4735.31,4685.98,5.39389332616e+12,147366002.0
2015-11-04,4717.55,4737.11,4698.84,5.39217816031e+12,1331241382.0
2015-11-05,4702.9,4731.56,4678.79,5.37542582722e+12,2965415440.0
2015-11-06,4707.23,4710.47,4665.41,5.38038121326e+12,0.0
2015-11-09,4655.52,4694.27,4627.12,5.32126931504e+12,347608390.0
2015-11-10,4641.73,4647.32,4616.71,5.30551112107e+12,332914808.0
2015-11-11,4636.94,4677.78,4631.06,5.31645915847e+12,0.0
2015-11-12,4588.93,4639.26,4588.08,5.26141795901e+12,1798698557.0
2015-11-13,4502.14,4575.8,4499.14,5.16190530842e+12,0.0
2015-11-16,4565.47,4566.03,4486.09,5.23451705796e+12,0.0
2015-11-17,4565.82,4598.27,4554.89,5.23491736273e+12,3225725078.0
2015-11-18,4653.44,4657.63,4580.72,5.33538588782e+12,283670479.0
2015-11-19,4655.35,4678.02,4648.94,5.33757635107e+12,164111539.0
2015-11-20,4686.36,4691.59,4674.61,5.37312249921e+12,0.0
2015-11-23,4674.79,4706.62,4655.6,5.35986268365e+12,128673092.0
2015-11-24,4669.41,4682.13,4621.63,5.35368992054e+12,0.0
2015-11-25,4672.88,4683.55,4666.24,5.35767385574e+12,0.0
2015-11-27,4680.47,4689.58,4665.92,5.36636622779e+12,822274641.0
2015-11-30,4664.51,4695.06,4654.53,5.34807267238e+12,0.0
2015-12-01,4716.16,4716.16,4682.4,5.40728991994e+12,0.0
2015-12-02,4686.22,4739.75,4680.06,5.37296809696e+12,125469909.0
2015-12-03,4606.75,4705.78,4579.91,5.2818539093e+12,0.0
2015-12-04,4716.12,4722.39,4612.11,5.40724581885e+12,0.0
2015-12-07,4693.62,4720.82,4671.86,5.38144975275e+12,95790571.0
2015-12-08,4694.77,4708.47,4643.65,5.3827637667e+12,0.0
2015-12-09,4622.14,4698.25,4595.01,5.29949179182e+12,246879368.0
2015-12-10,4643.05,4674.0,4619.97,5.32346608624e+12,60974445.0
2015-12-11,4537.56,4600.91,4534.05,5.20252244137e+12,236361405.0
2015-12-14,4570.16,4571.57,4478.25,5.23988225803e+12,631070366.0
2015-12-15,4597.33,4636.77,4592.72,5.27103386076e+12,0.0
2015-12-16,4664.56,4673.54,4582.87,5.34762001194e+12,114281068.0
2015-12-17,4598.14,4681.13,4597.65,5.27146597726e+12,0.0
2015-12-18,4514.83,4593.4,4513.23,5.17595367538e+12,0.0
2015-12-21,4560.55,4560.71,4519.82,5.24591044546e+12,697737037.0
2015-12-22,4589.26,4596.08,4560.54,5.27892781626e+12,0.0
2015-12-23,4624.59,4626.16,4605.36,5.31956793304e+12,0.0
2015-12-24,4622.77,4635.59,4620.8,5.31748039966e+12,0.0
2015-12-28,4621.35,4621.68,4580.13,5.31584484923e+12,0.0
2015-12-29,4691.08,4702.74,4644.32,5.3960502137e+12,386016392.0
2015-12-30,4652.01,4688.66,4651.73,5.35111048326e+12,0.0
2015-12-31,4593.27,4642.55,4592.88,5.28354535146e+12,0.0
2016-01-04,4497.86,4497.86,4439.13,5.17379293886e+12,1676435647.0
2016-01-05,4484.18,4522.12,4466.05,5.15806061732e+12,0.0
2016-01-06,4443.99,4467.55,4409.49,5.11182544294e+12,53082078.0
2016-01-07,4305.72,4403.61,4303.66,4.95278694241e+12,79201299.0
2016-01-08,4270.78,4362.46,4264.81,4.9125939014e+12,0.0
2016-01-11,4283.55,4311.14,4217.63,4.92727725641e+12,0.0
2016-01-12,4333.72,4353.19,4273.02,4.98498681586e+12,0.0
2016-01-13,4183.12,4359.5,4177.3,4.81849492874e+12,46071222.0
2016-01-14,4272.97,4308.25,4133.32,4.92199345105e+12,0.0
2016-01-15,4141.08,4184.69,4085.79,4.77007655971e+12,0.0
2016-01-19,4147.07,4202.04,4101.05,4.77697947143e+12,0.0
2016-01-20,4136.28,4178.64,3992.91,4.76454610758e+12,0.0
2016-01-21,4142.6,4200.36,4099.3,4.77182390186e+12,0.0
2016-01-22,4259.77,4260.55,4209.24,4.90679602805e+12,0.0
2016-01-25,4196.53,4268.11,4193.32,4.83394840598e+12,0.0
2016-01-26,4233.85,4250.97,4177.85,4.87693503179e+12,0.0
2016-01-27,4128.86,4226.09,4111.93,4.75599911991e+12,86908552.0
2016-01-28,4186.06,4197.48,4116.5,4.82188705707e+12,536903363.0
2016-01-29,4279.17,4279.17,4184.31,4.92913800135e+12,0.0
2016-02-01,4286.56,4301.63,4238.2,4.93764690655e+12,0.0
2016-02-02,4193.1,4265.04,4180.57,4.82999589636e+12,296960000.0
2016-02-03,4171.97,4218.15,4099.24,4.80565332187e+12,1226940000.0
2016-02-04,4167.77,4200.99,4120.58,4.80081986917e+12,2899172120.0
2016-02-05,4024.47,4152.73,4008.45,4.63575553971e+12,188390076.0
2016-02-08,3960.67,3979.09,3888.78,4.56226251611e+12,63032554.0
2016-02-09,3947.8,4008.06,3902.74,4.54744102601e+12,49699283.0
2016-02-10,3966.28,4045.48,3962.7,4.56871787477e+12,336318454.0
2016-02-11,3962.22,3988.71,3902.86,4.56405165033e+12,835419627.0
2016-02-12,4019.19,4022.12,3965.74,4.62967104706e+12,128954569.0
2016-02-16,4104.33,4104.33,4049.88,4.72774239526e+12,3447245514.0
2016-02-17,4199.1,4204.62,4125.83,4.84044794230e+12,0.0
2016-02-18,4151.49,4212.58,4146.1,4.78556539389e+12,128195699.0
2016-02-19,4164.09,4175.08,4121.59,4.80008461461e+12,0.0
2016-02-22,4231.27,4235.12,4199.93,4.89139790631e+12,0.0
2016-02-23,4162.54,4217.99,4158.56,4.81194757272e+12,184344168.0
2016-02-24,4200.66,4205.98,4088.12,4.85601355696e+12,131065486.0
2016-02-25,4241.06,4241.25,4173.25,4.90271608470e+12,175490062.0
2016-02-26,4235.62,4275.83,4227.29,4.89642435185e+12,0.0
2016-02-29,4201.12,4263.31,4200.15,4.85654371092e+12,863017377.0
2016-03-01,4333.61,4333.61,4225.93,5.00971122046e+12,0.0
2016-03-02,4334.39,4335.43,4301.09,5.01060380196e+12,0.0
2016-03-03,4325.86,4331.49,4296.32,5.00074957749e+12,0.0
2016-03-04,4329.0,4356.34,4301.35,5.00167351525e+12,0.0
2016-03-07,4303.33,4330.28,4271.56,4.97201833714e+12,342908682.0
2016-03-08,4265.51,4308.84,4258.82,4.9283169299e+12,33067309.0
2016-03-09,4293.23,4293.23,4258.08,4.9603475321e+12,383306141.0
2016-03-10,4286.97,4335.33,4232.08,4.95310781922e+12,55089783.0
2016-03-11,4361.83,4361.83,4320.55,5.03960419041e+12,0.0
2016-03-14,4367.33,4378.35,4347.55,5.04595783349e+12,619707480.0
2016-03-15,4367.08,4371.29,4339.86,5.04567214689e+12,0.0
2016-03-16,4404.2,4416.11,4357.74,5.08435673671e+12,832976440.0
2016-03-17,4400.26,4413.08,4376.87,5.07980982175e+12,0.0
2016-03-18,4410.83,4420.88,4387.8,5.0920060646e+12,0.0
2016-03-21,4426.98,4430.44,4400.35,5.08561688865e+12,0.0
2016-03-22,4437.62,4450.76,4401.26,5.09784200506e+12,0.0
2016-03-23,4402.56,4434.76,4394.96,5.05756580930e+12,0.0
2016-03-24,4405.53,4405.99,4374.71,5.0609816706e+12,0.0
2016-03-28,4398.07,4417.57,4393.08,5.05240397518e+12,191099510.0
2016-03-29,4467.72,4471.77,4384.27,5.13241989077e+12,266705905.0
2016-03-30,4490.88,4518.17,4481.84,5.15902228197e+12,116385076.0
2016-03-31,4483.66,4504.24,4478.13,5.15072747612e+12,0.0
2016-04-01,4532.08,4534.32,4452.11,5.20635924963e+12,0.0
2016-04-04,4511.7,4533.43,4503.65,5.18294897384e+12,1977413868.0
2016-04-05,4470.75,4494.71,4465.04,5.13589992951e+12,0.0
2016-04-06,4543.78,4544.59,4476.35,5.23775455141e+12,96445097.0
2016-04-07,4475.29,4525.69,4459.72,5.15879740472e+12,77046367.0
2016-04-08,4474.93,4515.91,4459.56,5.15838234924e+12,0.0
2016-04-11,4458.71,4516.1,4458.47,5.13968504965e+12,0.0
2016-04-12,4496.04,4503.89,4435.05,5.18272719039e+12,0.0
2016-04-13,4554.72,4560.11,4524.26,5.25036638525e+12,0.0
2016-04-14,4554.62,4569.73,4541.66,5.25025399591e+12,0.0
2016-04-15,4543.16,4558.92,4531.0,5.23703985058e+12,0.0
2016-04-18,4565.42,4570.58,4531.11,5.26269987518e+12,0.0
2016-04-19,4537.09,4574.38,4515.98,5.22022986279e+12,0.0
2016-04-20,4540.44,4562.34,4523.9,5.22408251441e+12,0.0
2016-04-21,4540.8,4558.67,4522.85,5.22449708719e+12,0.0
2016-04-22,4474.19,4502.39,4440.14,5.14786179051e+12,86556621.0
2016-04-25,4474.13,4474.77,4452.87,5.14779212369e+12,0.0
2016-04-26,4452.97,4490.06,4439.38,5.12343940767e+12,0.0
2016-04-27,4416.63,4426.28,4381.17,5.08163808234e+12,197899772.0
2016-04-28,4363.99,4447.2,4355.3,5.02106999078e+12,381997935.0
2016-04-29,4341.3,4372.97,4307.1,4.9949594876e+12,0.0
2016-05-02,4381.3,4386.97,4334.59,5.04098775105e+12,60301802.0
2016-05-03,4341.39,4368.76,4329.76,4.99506645556e+12,295620000.0
2016-05-04,4312.01,4328.22,4301.07,4.9612649133e+12,1228240000.0
2016-05-05,4309.48,4333.12,4299.61,4.95835473373e+12,3312009719.0
2016-05-06,4330.17,4330.24,4282.0,4.98215255692e+12,186745841.0
2016-05-09,4341.23,4361.87,4329.9,4.99488071795e+12,0.0
2016-05-10,4402.04,4404.09,4351.16,5.06484367033e+12,49833784.0
2016-05-11,4361.03,4407.93,4360.73,5.01766496859e+12,76590673.0
2016-05-12,4342.81,4377.86,4312.88,4.996696501e+12,32097702.0
2016-05-13,4326.53,4364.24,4318.7,4.9779672647e+12,752091038.0
2016-05-16,4380.48,4395.7,4329.89,5.04004384469e+12,472677051.0
2016-05-17,4322.56,4385.06,4311.18,4.97339511849e+12,3146796948.0
2016-05-18,4338.23,4360.91,4305.73,4.99143094775e+12,76044581.0
2016-05-19,4315.58,4331.58,4284.37,4.96532337513e+12,0.0
2016-05-20,4362.9,4379.98,4329.57,5.01977262828e+12,0.0
2016-05-23,4355.1,4382.4,4353.36,5.01079408176e+12,55068746.0
2016-05-24,4444.3,4449.21,4380.46,5.11342107979e+12,314284279.0
2016-05-25,4476.43,4488.52,4453.05,5.15039670774e+12,827945068.0
2016-05-26,4487.96,4494.03,4469.76,5.16365869365e+12,173367002.0
2016-05-27,4512.54,4512.54,4489.16,5.1919402391e+12,792290298.0
2016-05-31,4523.89,4526.84,4497.65,5.20500090388e+12,0.0
2016-06-01,4520.07,4530.39,4502.78,5.20060052586e+12,0.0
2016-06-02,4531.35,4531.35,4488.08,5.21357979235e+12,0.0
2016-06-03,4509.79,4523.36,4480.8,5.18877765688e+12,54675681.0
2016-06-06,4523.63,4536.55,4510.33,5.20470227944e+12,96584868.0
2016-06-07,4513.09,4532.3,4511.42,5.19256801593e+12,0.0
2016-06-08,4520.63,4529.09,4505.39,5.2012452362e+12,682523900.0
2016-06-09,4512.69,4518.5,4494.76,5.19211064992e+12,0.0
2016-06-10,4461.05,4480.48,4447.33,5.13269600834e+12,0.0
2016-06-13,4422.76,4461.26,4419.73,5.08864098098e+12,138582554.0
2016-06-14,4424.91,4439.73,4392.43,5.09111705966e+12,642417475.0
2016-06-15,4409.51,4439.61,4404.58,5.07339633207e+12,215672412.0
2016-06-16,4424.23,4428.27,4362.16,5.09033695247e+12,0.0
2016-06-17,4374.38,4409.75,4363.63,5.03297830598e+12,0.0
2016-06-20,4400.16,4444.07,4397.36,5.10046113844e+12,0.0
2016-06-21,4413.4,0.0,0.0,5.11156488854e+12,0.0
2016-06-22,4404.73,4442.02,4400.88,5.10151422691e+12,18152898.0
2016-06-23,4467.48,4467.48,4420.16,5.17419671719e+12,0.0
2016-06-24,4285.7,4373.15,4274.54,4.96366010293e+12,0.0
2016-06-27,4201.05,4249.0,4179.74,4.86562340597e+12,0.0
2016-06-28,4290.47,4291.43,4245.29,4.96918067966e+12,263850318.0
2016-06-29,4364.74,4373.96,4322.36,5.05519974889e+12,184097397.0
2016-06-30,4417.7,4417.96,4359.57,5.11653850411e+12,0.0
2016-07-01,4437.44,4453.86,4411.76,5.13940811601e+12,664881585.0
2016-07-05,4410.75,4418.04,4386.56,5.10848735039e+12,1307725114.0
2016-07-06,4444.7,4447.23,4375.72,5.1478141874e+12,0.0
2016-07-07,4459.58,4468.31,4438.8,5.16505030281e+12,0.0
2016-07-08,4528.36,4529.72,4476.5,5.24471060602e+12,76761378.0
2016-07-11,4554.71,4569.97,4544.33,5.27522357618e+12,0.0
2016-07-12,4577.61,4588.24,4570.56,5.30174873674e+12,0.0
2016-07-13,4565.77,4589.95,4565.7,5.28803418305e+12,0.0
2016-07-14,4596.49,4604.76,4585.7,5.32361137357e+12,54925751.0
2016-07-15,4589.83,4607.17,4579.83,5.31589761814e+12,0.0
2016-07-18,4619.68,4627.57,4591.83,5.3581465327e+12,0.0
2016-07-19,4603.28,4617.47,4595.38,5.33912958319e+12,0.0
2016-07-20,4657.2,4665.67,4623.93,5.40166382347e+12,0.0
2016-07-21,4647.02,4669.53,4634.07,5.38985184627e+12,0.0
2016-07-22,4666.07,4670.54,4635.22,5.41195357793e+12,86664975.0
2016-07-25,4665.93,4667.09,4650.5,5.41123367452e+12,0.0
2016-07-26,4672.11,4687.9,4648.92,5.41840510656e+12,0.0
2016-07-27,4702.88,4716.07,4685.11,5.45409305478e+12,0.0
2016-07-28,4721.41,4725.78,4696.08,5.47557624761e+12,547261911.0
2016-07-29,4730.23,4743.25,4715.77,5.48580739372e+12,0.0
2016-08-01,4756.04,4767.24,4728.73,5.51573825904e+12,0.0
2016-08-02,4719.21,4752.29,4689.55,5.47302909398e+12,346246678.0
2016-08-03,4734.33,4734.33,4712.1,5.49056012351e+12,1285537174.0
2016-08-04,4743.81,4749.09,4719.01,5.50155822385e+12,3122132250.0
2016-08-05,4791.21,4799.86,4763.58,5.55652659137e+12,0.0
2016-08-08,4784.74,4794.14,4770.22,5.54902717152e+12,0.0
2016-08-09,4795.75,4811.01,4786.38,5.56179073087e+12,83730240.0
2016-08-10,4783.39,4799.88,4771.98,5.5474614341e+12,358188281.0
2016-08-11,4803.31,4813.36,4790.65,5.57056458715e+12,32022471.0
2016-08-12,4807.08,4807.53,4790.49,5.57492735053e+12,0.0
2016-08-15,4827.12,4837.67,4812.45,5.59816785500e+12,751217078.0
2016-08-16,4797.19,4814.96,4796.92,5.56345919753e+12,2923590442.0
2016-08-17,4805.45,4807.05,4772.43,5.57304502788e+12,405092145.0
2016-08-18,4808.68,4814.54,4794.29,5.57679241122e+12,123255387.0
2016-08-19,4806.14,4816.0,4786.27,5.57383973636e+12,129369393.0
2016-08-22,4808.56,4817.36,4791.06,5.57664605569e+12,0.0
2016-08-23,4818.48,4836.45,4816.76,5.58815257066e+12,311957574.0
2016-08-24,4783.49,4821.3,4770.73,5.54756849407e+12,858660054.0
2016-08-25,4775.43,4792.47,4768.0,5.53822063469e+12,0.0
2016-08-26,4783.69,4815.58,4758.1,5.5478102112e+12,0.0
2016-08-29,4791.09,4804.42,4784.63,5.55638353572e+12,1010142528.0
2016-08-30,4775.99,4797.62,4760.28,5.53888159075e+12,0.0
2016-08-31,4771.05,4775.19,4751.69,5.53315210883e+12,54243583.0
2016-09-01,4783.94,4787.94,4750.24,5.54809392427e+12,0.0
2016-09-02,4798.74,4816.7,4781.61,5.56526087358e+12,0.0
2016-09-06,4829.51,4829.51,4797.34,5.60094719255e+12,0.0
2016-09-07,4831.86,4839.59,4813.99,5.60367188060e+12,241433446.0
2016-09-08,4804.0,4816.48,4791.22,5.57135771290e+12,0.0
2016-09-09,4681.53,4773.77,4681.53,5.42933304842e+12,0.0
2016-09-12,4764.65,4772.44,4656.51,5.52572706186e+12,388843740.0
2016-09-13,4722.84,4756.2,4701.79,5.47724138094e+12,0.0
2016-09-14,4746.06,4770.39,4726.75,5.50416866764e+12,645251941.0
2016-09-15,4819.9,4826.02,4748.67,5.58979596796e+12,199128460.0
2016-09-16,4818.05,4821.85,4794.2,5.5876584477e+12,0.0
2016-09-19,4796.07,4843.76,4787.44,5.54621856122e+12,188854267.0
2016-09-20,4805.22,4824.21,4797.78,5.55679818917e+12,0.0
2016-09-21,4853.75,4858.57,4797.9,5.61291690413e+12,76320138.0
2016-09-22,4891.36,4895.5,4876.37,5.65641475955e+12,69444928.0
2016-09-23,4858.91,4882.42,4853.41,5.61888449543e+12,0.0
2016-09-26,4817.17,4837.34,4812.32,5.57061459452e+12,0.0
2016-09-27,4866.71,4868.38,4811.28,5.6279017489e+12,0.0
2016-09-28,4875.27,4877.3,4850.04,5.63780308271e+12,455742427.0
2016-09-29,4838.3,4875.52,4819.02,5.59505233514e+12,43038605.0
2016-09-30,4875.7,4889.23,4846.9,5.63829873071e+12,0.0
2016-10-03,4866.63,4872.14,4848.21,5.62780797674e+12,1968379975.0
2016-10-04,4859.47,4891.5,4841.72,5.61953042336e+12,0.0
2016-10-05,4877.75,4891.35,4870.81,5.64067178543e+12,139864134.0
2016-10-06,4873.92,4883.97,4851.53,5.63624842728e+12,0.0
2016-10-07,4864.52,4884.7,4840.93,5.62537658502e+12,0.0
2016-10-10,4893.77,4904.72,4885.59,5.65919562263e+12,0.0
2016-10-11,4821.91,4890.17,4804.24,5.57610314519e+12,0.0
2016-10-12,4819.63,4836.55,4806.33,5.58253136372e+12,0.0
2016-10-13,4803.1,4816.33,4760.07,5.56338131446e+12,0.0
2016-10-14,4808.49,4845.99,4806.73,5.56961657222e+12,0.0
2016-10-17,4796.17,4814.88,4790.45,5.5553517207e+12,0.0
2016-10-18,4839.72,4860.68,4837.31,5.60579681143e+12,0.0
2016-10-19,4836.61,4845.07,4830.68,5.60496403485e+12,0.0
2016-10-20,4832.71,4842.32,4805.84,5.60044467705e+12,0.0
2016-10-21,4851.86,4853.61,4822.78,5.62263800617e+12,86689785.0
2016-10-24,4909.97,4911.59,4880.77,5.68997704906e+12,0.0
2016-10-25,4891.45,4911.76,4885.9,5.66852171306e+12,0.0
2016-10-26,4860.59,4886.32,4846.44,5.63275730944e+12,0.0
2016-10-27,4836.45,4885.83,4831.69,5.60477588493e+12,0.0
2016-10-28,4805.59,4848.54,4794.07,5.56902017568e+12,165844720.0
2016-10-31,4801.27,4823.92,4801.16,5.56401102389e+12,0.0
2016-11-01,4766.94,4811.02,4726.35,5.5242225745e+12,0.0
2016-11-02,4726.91,4773.65,4717.56,5.47783322355e+12,197129503.0
2016-11-03,4679.1,4732.2,4673.05,5.42243572054e+12,4856068725.0
2016-11-04,4660.46,4697.94,4647.59,5.40082658803e+12,83649101.0
2016-11-07,4773.73,4777.06,4731.79,5.53209394024e+12,48778892.0
2016-11-08,4804.92,4824.97,4757.24,5.56588757081e+12,0.0
2016-11-09,4825.18,4832.94,4747.35,5.58936074713e+12,32079548.0
2016-11-10,4747.03,4855.79,4685.74,5.49882683326e+12,0.0
2016-11-11,4751.95,4759.82,4711.96,5.50452961214e+12,0.0
